Bob Latta,"April 18, 1956 (age 62)Bluffton, Ohio, U.S.",Republican,Marcia Latta
Ron Latz,"August 9, 1963 (age 55)Minneapolis, Minnesota",Minnesota Democratic–Farmer–Labor Party,Julia Shmidov
Jodie Anne Laubenberg,"April 20, 1957 (age 61)",Republican,"Robert Angus ""Bob"" Laubenberg"
Dan Laursen,"March 9, 1960 (age 58)Laramie, Wyoming",Republican,Denise Laursen
Frank Lautenberg,"Frank Raleigh LautenbergJanuary 23, 1924Paterson, New Jersey, U.S.",Democratic,Lois Levenson(m. 1956; div. 1988)Bonnie Englebardt (m. 2004)
Dan Lauwers,"January 15, 1963 (age 55)Almont, Michigan, U.S.",Republican,Kellie
Chris Lauzen,"December 30, 1952 (age 65)Aurora, Illinois, U.S.",Republican,Sarah Longley
Kenneth P. LaValle,"May 22, 1939 (age 79)Brooklyn, New York",Republican,Penny LaVelle
George Edward Lavender,"September 7, 1955 (age 63)",Republican,Jan Timberlake Lavender (married c. 1978)
Gail Lavielle,"Houston, Texas",Republican,Jean-Pierre S. Lavielle
Charles D. Lavine,"August 14, 1947 (age 71)[1]Marinette, Wisconsin[1]",Democrat[2],Ronnie[1]
Bill Lavoy,"November 26, 1967 (age 51)",Democratic,Michelle
Daisy Lambert Lawler,"Daisy LambertDecember 24, 1942Walters, OK",Democratic Party (United States),Larry Lawler
Brenda Lawrence,"Brenda LulenarOctober 18, 1954 (age 64)Detroit, Michigan, U.S.",Democratic,McArthur Lawrence (m. 1976)
John Lawrence,None,Republican,Rebecca
Al Lawson,"September 23, 1948 (age 70)Midway, Florida, U.S.",Democratic,Delores Brooks (m. 1975)
Connie Lawson,"April 20, 1949 (age 69)Indianapolis, Indiana, U.S.",Republican,Jack Lawson
Linda Lawson,"June 29, 1964 (age 50)Hammond, Indiana, U.S.",Democratic,Jim Hornak (d. 2007)
Barbara Lawton,"July 5, 1951 (age 67)Green Bay, Wisconsin, U.S.",Democratic,Cal Lawton
Adam Laxalt,"Adam Paul LaxaltAugust 31, 1978 (age 40)Reno, Nevada, U.S.",Republican,Jaime Laxalt
Sandy Layman,"October 5, 1950",Republican Party of Minnesota,Bill
Andrea Lea,1957 (age 60–61),Republican,Phillip Lea
Daylin Leach,"June 23, 1961 (age 57)Philadelphia, Pennsylvania",Democratic,Jennifer Anne Mirak
"Jeffrey Curtis ""Jeff"" Leach","June 10, 1982 (age 36)Plano, Texas, USA",Republican,Rebecca Swann Leach
Jim Leach,"James Albert Smith LeachOctober 15, 1942 (age 76)Davenport, Iowa, U.S.",Republican,Deba Leach
Vince Leach,"Wild Rose, Wisconsin",Republican,Married
Patrick Leahy,"Patrick Joseph LeahyMarch 31, 1940 (age 78)Montpelier, Vermont, U.S.",Democratic,Marcelle Pomerleau (m. 1962)
Hugh Leatherman,"April 14, 1931 (age 87)Lincoln County, North Carolina, U.S.",Republican,Jean
Mike Leavitt,"Michael Okerlund LeavittFebruary 11, 1951 (age 67)Cedar City, Utah, U.S.",Republican,Jacalyn Smith
Harvey Bernard LeBas,September 1943,Democratic,Charlotte Ann Demoruelle LeBas
Greg Leding,"April 10, 1978 (age 40)Spingdale, Arkansas, USA",Democratic,Emily Ironside (m. 2013)
Abby Lee,1971/1972 (age 46–47),Republican,Brian
Howard Lee,"Howard Nathaniel LeeJuly 28, 1934 (age 84)Lithonia, Georgia, U.S.",Democratic,Lillian Wesley (m. 1962)
John Lee,"John Jay LeeAugust 20, 1955 (age 63)South Ruislip Air Station, Middlesex, England, United Kingdom",Democratic,Marilyn
Larry Lee Jr.,"October 20, 1953 (age 65)Statesboro, Georgia",Democratic,Alice Lee
Mike Lee,"Michael Shumway LeeJune 4, 1971 (age 47)Mesa, Arizona, U.S.",Republican,Sharon Burr (m. 1993)
Pete Lee,"October 11, 1947 (age 71)",Democratic,Lynn Lee
Stan Lee,"September 26, 1961 (age 57)Marion County, Kentucky, U.S.",Republican,Tami Lee
Susie Lee,"Suzanne KelleyNovember 7, 1966 (age 52)Canton, Ohio, U.S.",Democratic,Dan
Tom Lee,"January 21, 1962 (age 56)San Antonio, Texas, U.S.",Republican,Laurel Moore
Oscar Leeser,"May 7, 1958 (age 60)Chihuahua, Mexico",Democratic,Lisa Leeser
Debbe Leftwich,"Chandler, Oklahoma",Democratic,Widowed (Senator Keith Leftwich)
Walt Leger,"June 22, 1978 (age 40)",Democratic,Danielle Doiron
Donald Lehe,None,Republican,Kathy
John W. Lehman,"August 2, 1945 (age 73)Rhinelander, Wisconsin, U.S.",Democratic,Catherine A. Lehman
Peggy Lehner,"August 5, 1950 (age 68)Cleveland, Ohio, U.S.",Republican,Dr. Jim Lehner (5 children)
Joe Leibham,"June 6, 1969 (age 49)Sheboygan, Wisconsin, U.S.",Republican,Heather (née Hanson); 3 children
Jean Leising,"January 10, 1949 (age 69)Batesville, Indiana",Republican,Dave (deceased)Frank Thompson
David R. Leitch,"August 22, 1948 (age 70)Three Rivers, Michigan, U.S.",Republican,Marlene
Kevin Lembo,"September 6, 1963 (age 55)Paterson, New Jersey, U.S.",Democratic,Charles Frey
Mike LeMieur,"August 6, 1968Little Falls, Minnesota",Republican Party of Minnesota,Julie Crowder LeMieur
George S. LeMieux,"George Stephen LeMieuxMay 21, 1969 (age 49)Fort Lauderdale, Florida, U.S.",Republican,Meike Detassis
"Timothy Boyd ""Tim"" Lemons","1962 (age 55–56)Monticello, Arkansas",Republican,Janice C. Lemons
James LeMunyon,"March 12, 1959 (age 59)Elizabeth, New Jersey",Republican,Robin Lynn Shepard
Ann Lenczewski,"May 9, 1960 (age 58)Bloomington, Minnesota",Minnesota Democratic–Farmer–Labor Party,Nels Erickson
Vicki Lensing,"June 21, 1957 (age 61)Iowa City, Iowa",Democrat,Rich Templeton
Bryan Lentz,"June 5, 1964 (age 54)Philadelphia, Pennsylvania",Democratic,Jennifer
Dan Leonard,"March 18, 1949 (age 69)",Republican,Lydia Sanders
Christopher J. Leopold,"April 22, 1968 (age 50)Place of birth missing",Republican,Joanna Cappiello Leopold
Paul LePage,"Paul Richard LePageOctober 9, 1948 (age 70)Lewiston, Maine, U.S.",Republican,Sharon Crabbe (1971–1980)Ann DeRosby (1984–present)
Richard Lerblance,"March 9, 1946 (age 72)Oklahoma City, Oklahoma",Democratic,Frances
John Lesch,"January 15, 1973 (age 45)Minneapolis, Minnesota",Minnesota Democratic–Farmer–Labor Party,Melissa Reed
Debbie Lesko,"Debra Kay LorenzNovember 14, 1958 (age 60)Sheboygan, Wisconsin, U.S.",Republican,Joe Lesko
Eric Lesser,"February 27, 1985 (age 33)Longmeadow, Massachusetts",Democratic,Alison Silber
Eric Leutheuser,"October 8, 1959 (age 59)Hillsdale, Michigan",Republican,Laura
Carl Levin,"Carl Milton LevinJune 28, 1934 (age 84)Detroit, Michigan, U.S.",Democratic,Barbara Halpern
Sander Levin,"Sander Martin LevinSeptember 6, 1931 (age 87)Detroit, Michigan, U.S.",Democratic,Vicki Schlafer(m. 1958; died 2008)Pamela Cole (m. 2012)
Mark Levine,"April 30, 1969 (age 49)Chicago, Illinois",Democratic,Ivelisse Suarez
Jack Lew,"Jacob Joseph LewAugust 29, 1955 (age 63)New York City, New York, U.S.",Democratic,Ruth Schwartz
David R. Lewis,"March 6, 1971 (age 47)Fayetteville, North Carolina",Republican,Michelle Lawrence
Harry Lewis,"February 1941 (age 77)Queens, New York City",Republican,Regina D. Lewis
Jason Lewis,"Jason Mark LewisSeptember 23, 1955 (age 63)Waterloo, Iowa, U.S.",Republican,Leigh Lewis
Jerry Lewis,"Charles Jeremy LewisOctober 21, 1934 (age 84)Seattle, Washington, U.S.",Republican,Arlene Lewis
John Lewis,"John Robert LewisFebruary 21, 1940 (age 78)Troy, Alabama, U.S.",Democratic,Lillian Miles(m. 1968; died 2012)
Lynwood W. Lewis,"Lynwood Wayne Lewis Jr.November 26, 1961 (age 57)Nassawadox, Virginia, U.S.",Democratic,Megan Milliken
"Ronald E. ""Ron"" Lewis","September 14, 1946 (age 72)McKell, Greenup County, Kentucky",Republican,Kayi Lewis
Tryon Dexter Lewis,"September 29, 1947 (age 71)Kermit, Winkler CountyTexas, USA",Republican,Trudy Lynn Lewis
Frank Liberati,"February 7, 1964 (age 54)Allen Park, Michigan",Democratic,Nina
Doug Libla,"1952 (age 65–66)Greenville, Missouri",Republican,Elaine
Thomas W. Libous,"April 16, 1953Johnson City, New York, U.S.",Republican,Frances Libous
Sam Liccardo,"Samuel Theodore LiccardoApril 16, 1970 (age 48)Saratoga, California, U.S.",Democratic,Jessica Garcia-Kohl
Donna Lichtenegger,"July 26, 1956 (age 62)St. Louis, Missouri",Republican,John
Joe Lieberman,"Joseph Isadore LiebermanFebruary 24, 1942 (age 76)Stamford, Connecticut, U.S.",Democratic (before 2006)Independent (2006–present),Betty Haas(m. 1965; div. 1981)Hadassah Freilich (m. 1982)
Tina Liebling,"1953 (age 64–65)Minneapolis, Minnesota",Minnesota Democratic–Farmer–Labor Party,Mark
Bernie Lieder,"February 19, 1923 (age 95)",Minnesota Democratic-Farmer-Labor Party,Shirley (deceased)
Brooke Lierman,"February 24, 1979 (age 39)Baltimore",Democratic,Eben Hansel
Barbara Lifton,"1950/1951 (age 67–68)[1]Geneseo, New York[2]",Democratic,Don[2] (divorced)[1]
Dan Liljenquist,"July 10, 1974 (age 44)Nashville, Tennessee",Republican,Brooke
Leon Lillie,June 1961 (age 57),Minnesota Democratic–Farmer–Labor Party,Missy
Ted Lillie,"December 30, 1956 (age 61)",Republican Party of Minnesota,Dr. Lynne Lillie
Charlene Lima,"August 18, 1953 (age 65)",Democratic,Frank J. Fiorenzano
Warren Limmer,"January 24, 1955 (age 63)Sioux Falls, South Dakota, U.S.",Republican,Lori
Monique Limón,"October 30, 1979 (age 39)Santa Barbara, California",Democratic,Michael Medel
Guillermo Linares,"August 30, 1951 (age 67)[1]Cabrera, Dominican Republic[1]",Democratic,Evelyn[2]
Blanche Lincoln,"Blanche Meyers LambertSeptember 30, 1960 (age 58)Helena, Arkansas, U.S.",Democratic,Steve Lincoln
John Linder,"September 9, 1942 (age 76)Deer River, Minnesota",Republican,Lynne Linder
Tyler Lindholm,"May 18, 1983 (age 35)Sundance, Wyoming",Republican,Charity Lindholm
Arlon Lindner,"August 3, 1935Texas",Republican Party of Minnesota,Shirlee
Patricia Reid Lindner,"November 29, 1939 (age 79)Aurora, Illinois",Republican,George Philip
Shawn M. Lindsay,"January 7, 1973 (age 45)Ukiah, California",Republican,Amanda
Edward Lindsey,"December 5, 1958 (age 60)Atlanta, Georgia, U.S.",Republican,Elizabeth
Joseph C. Lindsey,"Joseph Cornell LindseyAugust 10, 1959 (age 59)Norfolk, Virginia, U.S.",Democratic,Rhoda Venetia German
Scott Lingamfelter,"Lee Scott LingamfelterMarch 27, 1951 (age 67)New York, New York, U.S.",Republican,Shelley Elizabeth Glick
Linda Lingle,"Linda CutterJune 4, 1953 (age 65)St. Louis, Missouri, U.S.",Republican,Charles Lingle (1972–1975)William Crockett (1986–1997)
Bill Lipinski,"William Oliver LipinskiDecember 22, 1937 (age 81)Chicago, Illinois, U.S.",Democratic,Rose Lipinski
Dan Lipinski,"Daniel William LipinskiJuly 15, 1966 (age 52)Chicago, Illinois, U.S.",Democratic,Judy Lipinski
"William J. Lippert, Jr.","January 18, 1950 (age 68)Port Trevorton, Pennsylvania, U.S.",Democratic,Enrique Peredo
Todd Lippert,"January 26, 1977 (age 41)",Democratic–Farmer–Labor,Sara
Dave Lislegard,"March 6, 1973 (age 45)",Democratic–Farmer–Labor,Lisa
Larry Liston,1952 (age 65–66),Republican,Mary Ann Liston
Barbara L'Italien,"January 3, 1961 (age 57)Passaic, New Jersey, U.S.",Democratic,Kevin Hall[1]
Brad Little,"February 15, 1954 (age 64)Emmett, Idaho, U.S.",Republican,Teresa Soulen (m. 1978)
David Litvack,"April 25, 1972 (age 46)Minneapolis, Minnesota",Democratic Party,Erin Litvack
Steve Litzow,None,Republican,Jenny Litzow
Carol Liu,"September 12, 1941 (age 77)Berkeley, California",Democratic,Michael Peevey
John C. Liu.mw-parser-output .nobold{font-weight:normal}劉醇逸,"Chun LiuJanuary 8, 1967 (age 51)Taiwan",Democratic,Jenny Liu
David Livingston,None,Republican,Tracy
Frank LoBiondo,"Frank Alo LoBiondoMay 12, 1946 (age 72)Bridgeton, New Jersey, U.S.",Republican,Jan LoBiondo (Divorced)Tina Ercole (m. 2004)
Patricia A. Lockwood,None,Democratic,Ronald
Patti Anne Lodge,"July 29, 1942 (age 76)Pittsburgh, Pennsylvania",Republican,Edward Lodge
Dave Loebsack,"December 23, 1952 (age 66)Sioux City, Iowa, U.S.",Democratic,Terry Loebsack
Diane Loeffler,"July 12, 1953 (age 65)Minneapolis, Minnesota",Minnesota Democratic–Farmer–Labor Party,Michael Vennewitz
Mark Lofgren,"June 26, 1961 (age 57)Muscatine, Iowa, U.S.",Republican,Paula
Zoe Lofgren,"Susan Ellen LofgrenDecember 21, 1947 (age 71)San Mateo, California, U.S.",Democratic,John Collins (m. 1978)
Daniel Logue,"San Francisco, California",Republican,Peggy Logue
Kathy Lohmer,"January 15, 1954 (age 64)",Republican Party of Minnesota,Greg
Matthew J. Lohr,"August 28, 1971 (age 47)Harrisonburg, Virginia",Republican,Andrea Lynch Lohr (1995–2011; her death)[1]Beth Lohr (2015-present)
Lars Lone,None,Republican,Dahlia Lone
Billy Long,"William Hollis Long II[1]August 11, 1955 (age 63)Springfield, Missouri, U.S.",Republican,Barbara Long (m. 1984)
David Long,"September 5, 1955 (age 63)",Republican,Melissa
Bob Garton,"August 18, 1933 (age 85)Chariton, Iowa",Republican,Barbara
Gerald Long,"July 9, 1944 (age 74)Winnfield, Louisiana, U.S.",Republican,Rose Landry (1966–2017)
Jamie Long,None,Democratic–Farmer–Labor,Melissa
Wendy Long,"Wendy Elizabeth StoneJune 21, 1960 (age 58)Worcester, Massachusetts,U.S.",Republican,Arthur Long (m. 1998)
Jeff Longbine,"April 24, 1962 (age 56)Emporia, Kansas, U.S.",Republican,Gwendolyn Yarnell
Oscar Longoria,"Mission, Texas",Democratic,Jennifer
Jeff Longwell,None,Republican,Susie (m. 1980)[1]
Susan Lontine,None,Democratic,Chuck Lontine
Jenifer Loon,1963 (age 54–55)South Dakota,Republican Party of Minnesota,Doug
Bob Loonan,"July 29, 1960 (age 58)",Republican Party of Minnesota,Denise
Martin Looney,"July 23, 1948 (age 70)New Haven, Connecticut, U.S.",Democratic,Ellen Ritchie
Carlos Lopez-Cantera,"December 29, 1973 (age 44)Madrid, Spain",Republican,Renee (m. 2005)
Alfonso H. Lopez,"July 28, 1970 (age 48)Williamsport, Pennsylvania",Democratic,Sarah Zevin
Patty López,"January 15, 1968 (age 50)Michoacán, Mexico",Democratic,Juan
Pete Lopez,"April 10, 1961 (age 57)[1]Miami, Florida[1]",Republican,Bridgett[2]
Vito J. LopezAssemblyman,"Vito Joseph LopezJune 5, 1941Brooklyn, New York",Democratic,Joan Lopez (divorced)
Yvonne Lopez,"July 28, 1957 (age 61)",Democratic,Samuel Delgado (m. 2017)
Jimmy Lord,"March 24, 1936 (age 82)Washington County, Georgia, United States",Democratic,Fronie McCoy
Paul J.P. Loscocco,"March 7, 1962 (age 56)Framingham, Massachusetts, U.S.",Republican,Ann Cesnek Loscocco
Daniel Losquadro,"September 3, 1972 (age 46)[1][2]Locust Valley, New York[1]",Republican,Lynn
Trent Lott,"Chester Trent LottOctober 9, 1941 (age 77)Grenada, Mississippi, U.S.",Republican (1972–present),Patricia Thompson
Amy Loudenbeck,"September 29, 1969 (age 49)Midland, Michigan",Republican,Matt
Barry Loudermilk,"Barry Dean LoudermilkDecember 22, 1963 (age 55)Riverdale, Georgia, U.S.",Republican,Desiree Loudermilk (m. 1983)
John William Loudon,"August 14, 1967 (age 51)St. Louis, Missouri",Republican,Gina Loudon
Brian Loughmiller,None,Republican,Donna
Manoli Loupassi,"June 8, 1967 (age 51)Richmond, Virginia",Republican,Rebecca Hyde Stewart
Becky Lourey,"September 24, 1943 (age 75)Little Falls, Minnesota",Minnesota Democratic-Farmer-Labor Party,Gene (deceased 2008)
Tony Lourey,"August 15, 1967 (age 51)Kerrick, Minnesota",Minnesota Democratic–Farmer–Labor Party,Marlana
Joel Lourie,"September 24, 1962 (age 56)Columbia, South Carolina",Democratic,Rebecca Baum
Garrett Love,"1988 (age 29–30)Montezuma, Kansas",Republican,Caley Love
Mia Love,"Ludmya BourdeauDecember 6, 1975 (age 43)New York City, New York, U.S.",Republican,Jason Love (m. 1998)
Shirley Love,"May 15, 1933 (age 85)Oak Hill, West Virginia",Democratic,Audrey
Warren Love,"February 3, 1950 (age 68)Osceola, Missouri",Republican,Marla
John Lovick,"1950/1951 (age 67–68)Shreveport, Louisiana, U.S.",Democratic,Karen
Sue Lowden,"February 8, 1952 (age 66)National Park, New Jersey, United States",Republican (1992–present),Paul Lowden
Alan Lowenthal,"Alan Stuart LowenthalMarch 8, 1941 (age 77)New York City, New York, U.S.",Democratic,Bonnie Lowenthal (Divorced)Deborah Malumed
Bonnie Lowenthal,"February 19, 1940 (age 78)[1]",Democratic,Alan Lowenthal (divorced)
Mark Dale Lowery,"March 28, 1957 (age 61)Little Rock, Arkansas, USA",Republican,Missing
Nita Lowey,"Nita Sue MelnikoffJuly 5, 1937 (age 81)New York City, New York, U.S.",Democratic,Stephen Lowey (m. 1961)
"Jose Manuel ""J. M."" Lozano, Jr.","Guadalajara, Mexico",Democrat-turned-Republican (2012),"Avelina ""Abby"" Rodriguez Lozano"
"Thomas E. Lubnau, II","December 12, 1958Laramie, Albany CountyWyoming, USA",Republican,Rita Lubnau
Frank Lucas,"Frank Dean LucasJanuary 6, 1960 (age 58)Cheyenne, Oklahoma, U.S.",Republican,Lynda Bradshaw (m. 1988)
Gregory S. Lucas,"September 15, 1960 (age 58)Edinboro, Pennsylvania",Republican,Rose E. Lucas
Jay Lucas,"James Howle LucasAugust 11, 1957 (age 61)Columbia, South Carolina, U.S.",Republican,Tracy Deglman
Ken Lucas,"Kenneth Ray LucasAugust 22, 1933 (age 85)Kenton County, Kentucky",Democratic,Mary Lucas
Marvin W. Lucas,"November 15, 1941 (age 77)Spring Lake, North Carolina",Democratic,Brenda
Eric Lucero,1977/1978 (age 40–41),Republican Party of Minnesota,Erum
Eddie Lucio Jr.,"January 20, 1946 (age 72)Brownsville, Texas, U.S.",Democratic,Minnie Lucio
David Luechtefeld,"November 8, 1940 (age 78)Lively Grove, Illinois",Republican,Florence
Dale Lueck,"October 30, 1949 (age 69)Aitkin, Minnesota",Republican Party of Minnesota,Linda Gunderson
Steve Luecke,"Freeport, Illinois, U.S.",Democratic,Peg
Blaine Luetkemeyer,"May 7, 1952 (age 66)Jefferson City, Missouri, U.S.",Republican,Jackie Luetkemeyer (m. 1976)
Dick Lugar,"Richard Green LugarApril 4, 1932 (age 86)Indianapolis, Indiana, U.S.",Republican,Charlene Smeltzer (m. 1956)
John Lujan,"June 7, 1962 (age 56)",Republican,Dolores Vallejo Lujan
Lynn M. Luker,"August 20, 1953 (age 65)Idaho Falls, Idaho",Republican,Helen
Konstantina B. Lukes,"Waterbury, Connecticut",Democratic,James J. Lukes
Cynthia Lummis,"Cynthia Marie LummisSeptember 10, 1954 (age 64)Cheyenne, Wyoming, U.S.",Republican,Alvin Wiederspahn (1983–2014)
Pete Lund,"March 1, 1964 (age 54)Detroit, Michigan, U.S.",Republican,Karen Potchynok
Jon Lundberg,"June 26, 1961 (age 57)[1]Royal Oak, Michigan, U.S.[1]",Republican[1],Lisa Lundberg
Kevin Lundberg,"July 29, 1952 (age 66)Denver, Colorado",Republican,"Sandra Jayne ""Sandy"" Lundberg"
Paul Lundeen,None,Republican,Connie
Robin Dale Hall Lundstrum,"December 28, 1962 (age 55)Place of birth missing",Republican,Thomas Duane Lundstrum
Wendell Jay Luneau,December 1962,Democratic,Carman St. Amant Luneau
Dan Lungren,"Daniel Edward LungrenSeptember 22, 1946 (age 72)Long Beach, California, U.S.",Republican,Bobbi
Jerry Lunn,"March 30, 1951 (age 67)",Republican,Tracy
Donna Lupardo,"August 17, 1954 (age 64)New York City, New York, U.S.",Democratic,Scott Peters
Bill Luther,"June 27, 1945 (age 73)Fergus Falls, Minnesota",Democratic,Darlene Luther
Ann Lynch,"December 27, 1964 (age 53)Cedar Rapids, Iowa",Minnesota Democratic-Farmer-Labor Party,Mike
Matt Lynch,None,Republican,Laura
Stephen Lynch,"Stephen Francis LynchMarch 31, 1955 (age 63)Boston, Massachusetts, U.S.",Democratic,Margaret Shaughnessy
Steve Lynch,"June 1, 1954 (age 64)Waynesville, Missouri",Republican,Deborah
"Fritz Lanham Lyne, Jr.","June 20, 1955 (age 63)Dallas, Texas, USA",Republican,Sharla Lyne
Julia Lynn,"February 22, 1957 (age 61)[1]",Republican,Jeff Lynn
Donna Lynne,"October 27, 1953 (age 65)Jacksonville, Florida, U.S.",Democratic,Jim Brown
Joseph M. Lyons,"June 24, 1951 (age 67)Chicago, Illinois",Democratic,Kieran
Lisa Posthumus,"Lisa PosthumusJune 12, 1980 (age 38)Alto, Michigan, U.S.",Republican,Brad Lyons
Rodney S. Lyons Sr.,"December 1962New Orleans, La.",Democratic,Sharon
Stanley W. Lyson,"March 5, 1936 (age 82)Parshall, North Dakota",Republican,Shirley
Fiona Ma馬世雲,"March 4, 1966 (age 52)New York City, New York, U.S.",Democratic,Jason Hodge
"Ronnie Mabra, Jr.",None,Democratic,Dawn
Tom MacArthur,"Thomas Charles MacArthurOctober 16, 1960 (age 58)Hebron, Connecticut, U.S.",Republican,Debbie MacArthur (m. 1983)
John Macco,"John Joseph MaccoSeptember 23, 1958 (age 60)Green Bay, Wisconsin, U.S.",Republican,Suzan
Mark MacDonald,"December 18, 1942 (age 76)Middletown, Connecticut",Democratic,Roberta
Vinny deMacedo,"Viriato Manuel Pereira de MacedoOctober 16, 1965 (age 53)Brava, Cape Verde",Republican,Jennifer deMacedo
Karlee Macer,"April 18, 1971 (age 47)Wayne Township, Indiana",Democratic,Chad
Peter MacGregor,"February 24, 1966 (age 52)Detroit, Michigan",Republican,Christine
Charles Macheers,None,Republican,Diane Macheers
Nathan G. Macias,"January 22, 1960 (age 58)San Antonio, Texas, U.S.",Republican,Susan Kay Macias (m. 1984)
Connie Mack IV,"Cornelius Harvey McGillicuddyAugust 12, 1967 (age 51)Fort Myers, Florida, U.S.",Republican,Ann Galuzzo(m. 1992; div. 2006)Mary Bono(m. 2007; div. 2013)
Tara Mack,"June 26, 1983 (age 35)Burnsville, Minnesota",Republican Party of Minnesota,Justin
Greg Macpherson,"May 3, 1950 (age 68)Corvallis, Oregon",Democratic,Tory Macpherson
Richard Madaleno,"Richard Stuart Madaleno Jr.June 16, 1965 (age 53)Fort Lauderdale, Florida, U.S.",Democratic,Mark Madaleno
"Fred H. Madden, Jr.","March 30, 1954 (age 64)",Democratic,Patti
Lisa Madigan,"July 30, 1966 (age 52)Chicago, Illinois, U.S.",Democratic,Pat Byrnes
Mike Madigan,"Michael Joseph MadiganApril 19, 1942 (age 76)Chicago, Illinois, U.S.",Democratic,Shirley Murray
Mark B. Madsen,"May 8, 1963 (age 55)Columbine, Colorado",Libertarian (2016–present),Erin
Dan Maffei,"July 4, 1968 (age 50)Syracuse, New York, U.S.",Democratic,Abby Davidson
William Magee,"William D. MageeJune 21, 1939 (age 79)[1]Oneida, New York[1]",Democratic,Jeanette[2]
Chad Magendanz,"Chad Lee MagendanzMay 24, 1967 (age 51)New York City, New York, U.S.",Republican,Galen Pierce Magendanz
Stephen Magie,"August 21, 1953 (age 65)Little Rock, Arkansas",Democratic Party (United States),Becky Magie
Bill Magnarelli,"March 20, 1949 (age 69)Syracuse, New York, U.S.",Democratic,Karen Magnarelli
Doug Magnus,November 1950,Republican Party of Minnesota,Brenda
John J. Mahoney,None,Democratic,Erin Mahoney
Tim Mahoney,"August 16, 1956 (age 62)Aurora, Illinois",Democratic,Terry Mahoney (divorced)
Tim Mahoney,"September 21, 1953 (age 65)Saint Paul, Minnesota",Minnesota Democratic–Farmer–Labor Party,Susan Bishop
Timothy S. Mahoney,None,Democratic,Beth
Alan Maisel,"July 25, 1945 (age 73)Brooklyn, New York",Democratic,Lynn Maisel
Abel Maldonado,"August 21, 1967 (age 51)Santa Maria, California, U.S.",Republican,Laura Maldonado
Barbara Mallory Caraway,"May 8, 1956 (age 62)Clarksville, Texas, U.S.",Democratic,Dwaine Caraway
Byron Mallott,"April 6, 1943 (age 75)Yakutat, Alaska, U.S.",Democratic[1],Toni Mallott
Dan Malloy,"Dannel Patrick MalloyJuly 21, 1955 (age 63)Stamford, Connecticut, U.S.",Democratic,Cathy Malloy
Bruce Maloch,"June 29, 1957 (age 61)Magnolia, Arkansas",Democratic,Martha
Bennett Malone,"January 6, 1944Carthage, Mississippi",Democratic,Teresa Dolan
Joseph R. Malone III,"October 1, 1949 (age 69)Trenton, New Jersey",Republican(formerly Democratic),Valerie Petranto
Vernon Malone,"December 20, 1931Wake Forest, North Carolina",Democratic,Susan
Carolyn Maloney,"Carolyn Jane BosherFebruary 19, 1946 (age 72)Greensboro, North Carolina, U.S.",Democratic,Clifton Maloney(m. 1976; died 2009)
David M. Maloney,None,Republican,Deborah Maloney
Edward Maloney,"May 22, 1946 (age 72)Evergreen Park, Illinois",Democratic,Norine Maloney
Sean Patrick Maloney,"July 30, 1966 (age 52)Sherbrooke, Quebec, Canada",Democratic,Randy Florke (m. 2014)
Sheri Schouten,None,Democratic,Dick Schouten
Andy Manar,"November 15, 1975 (age 43)Bunker Hill, Illinois",Democratic,Trista
Joe Manchin,"Joseph Manchin IIIAugust 24, 1947 (age 71)Farmington, West Virginia, U.S.",Democratic,Gayle Connelly (m. 1967)
Tim Manchin,"July 6, 1955 (age 63)Farmington, West Virginia",Democratic,Susan Manchin
Josh Mandel,"Joshua Aaron MandelSeptember 27, 1977 (age 41)Cleveland, Ohio, U.S.",Republican,Ilana Shafran (m. 2008)
Edward Manibusan,October 1953 (age 65),Democratic,Del
Alice Mann,"1979/1980 (age 38–39)Porto Alegre, Rio Grande do Sul, Brazil",Democratic–Farmer–Labor,Elliot
Gayle Manning,"March 2, 1950 (age 68)",Republican,Jeff Manning
Kevin Mannix,"November 26, 1949 (age 69)New York City, New York, U.S.",Republican (1997–present),Susanna
Roger Manno,"April 26, 1966 (age 52)",Democratic,Marjorie Anne Miller Manno
Matt Manweller,"Mathew Shon ManwellerAugust 23, 1969 (age 49)",Republican,Shelley Manweller
Don Manzullo,"March 24, 1944 (age 74)Rockford, Illinois",Republican,Freda Teslik Manzullo
George Maragos,"March 17, 1949 (age 69)",Republican turned Democrat,Angela Maragos (m. 1973)
Richard Marcellais,"January 23, 1947 (age 71)",Democratic-NPL,Betty
Carl L. Marcellino,"December 23, 1942 (age 76)Brooklyn, New York",Republican,Patricia Marcellino
Kenny Marchant,"Kenny Ewell MarchantFebruary 23, 1951 (age 67)Bonham, Texas, U.S.",Republican,Donna Marchant
Matthew Marchant,"August 31, 1976 (age 42)",Republican,Lindsay Marchant
Kathleen A. Marchione,c. 1955,Republican,Frank Marchione
Justin Marcum,"February 24, 1984 (age 34)West Virginia",Democrat,Tish Marcum
Dee Margo,"Donald MargoFebruary 4, 1952 (age 66)Oklahoma City, Oklahoma, U.S.",Republican,Adair Margo (m. 1976)
Carlos Mariani,"July 13, 1957 (age 61)",Minnesota Democratic–Farmer–Labor Party,Maritza
Tom Marino,"Thomas Anthony MarinoAugust 13, 1952 (age 66)Williamsport, Pennsylvania, U.S.",Republican,Edie Marino
Jack Markell,"Jack Alan MarkellNovember 26, 1960 (age 58)Newark, Delaware, U.S.",Democratic,Carla Smathers
